"logFC","logCPM","F","PValue","FDR","gene"
-0.34750483683063,6.86950456070106,12.2867606839585,0.000773857667621782,0.0483317324065911,"MAZ"
-0.329995071717399,5.55028787460295,12.2802985497962,0.000776759545255033,0.0483317324065911,"UBQLN2"
-0.513082673395769,3.91211542677514,12.2856198166835,0.00077769688220905,0.0483317324065911,"NDUFB11"
-0.450329134742879,4.84997522089009,12.2747165252304,0.000779770457782471,0.0483317324065911,"COX7B"
0.262932914531955,6.23180298346228,12.2674272691416,0.000780866794322645,0.0483317324065911,"SUPT7L"
0.713425145682537,2.13896268378141,12.2443518537222,0.000785952611519226,0.048425398405196,"MTND4P14"
-0.483808210416475,7.39581399069363,12.2388461825663,0.000791051071538469,0.0485189921932305,"RPN2"
0.268711216104946,8.06168944191498,12.2020535950104,0.000804501612343751,0.0491217088077457,"PCBP2"
-0.560568180272082,8.72297593817536,12.1566763775154,0.000821484006249181,0.0499337027116935,"RNU4-1"
1.03543496258489,7.94105300241889,12.142694836563,0.000826797136260038,0.0500033680570243,"FOS"
-0.382147726464056,6.17074554345025,12.1351245240293,0.000830007953731499,0.0500033680570243,"EIF3K"
-0.336963961076996,5.278418012021,12.1219737384633,0.000835785489023357,0.0501286385119982,"PIBF1"
-0.478877522709627,3.24794667238134,12.1103196223444,0.000841857145396087,0.0502703683076826,"SNHG11"
0.696989573997764,3.69259453622089,12.0935636306978,0.000849734111476213,0.0505181836888599,"TNFRSF25"
0.476768011416399,2.52368009929776,12.0472729334468,0.000865925937061616,0.0507380428472253,"RN7SL558P"
-0.530263236595235,4.24802666488451,12.0398850878502,0.000870196694807427,0.0507380428472253,"BANF1"
1.19086140495498,3.45454115168834,12.044017990272,0.000870422022119113,0.0507380428472253,"MPZL2"
-0.539054361458386,7.01413664366704,12.0285280504497,0.000871612850937335,0.0507380428472253,"TRIM28"
-0.330132072563518,5.97051850250694,12.0280379120607,0.000872147840900294,0.0507380428472253,"BCOR"
-0.395330360322119,4.51822773308326,11.9389798723308,0.000910907290709064,0.0524164902524544,"PIH1D1"
-0.470115998757861,4.06819745323025,11.9365619970542,0.000913023738619506,0.0524164902524544,"POLR1C"
-0.492502821538217,4.79706592546139,11.9247066539101,0.000916410083627271,0.0524164902524544,"SNORA12"
-0.493909925948792,4.83045109158179,11.9205821042819,0.000918095799304212,0.0524164902524544,"FAM117B"
1.12171004427956,3.32787652898808,11.9239194588775,0.000920333801555451,0.0524164902524544,"SCHIP1"
-0.466203313447772,3.2979961305183,11.8887395332467,0.000932896204982209,0.0525177247845262,"C1GALT1C1"
-0.621166032666002,4.21472311494568,11.8882554704466,0.000933446847208101,0.0525177247845262,"SNORA65"
-0.388589156444269,4.11513496648908,11.8876312130935,0.000933734538773207,0.0525177247845262,"TRMT6"
-0.5076906016471,3.77532982230249,11.8491409219433,0.00095105667685727,0.0532612951528205,"NDUFB7"
1.34905892489116,4.43880928882456,11.8345042581622,0.000955390403259839,0.0532612951528205,"SH3TC2-DT"
0.631362893662231,2.55173548092802,11.8228478999253,0.000962048225242301,0.0532612951528205,"FAM227B"
-0.551584208073708,3.08522417782515,11.8008708022179,0.000969177716822205,0.0532612951528205,"POLR2I"
-0.713445914253436,7.03428954624754,11.7916271583908,0.00097257207657916,0.0532612951528205,"UBB"
0.703173835056712,6.66163149761209,11.7826901018362,0.000976589461287825,0.0532612951528205,"MIRLET7BHG"
-0.388177501840457,6.54786007042413,11.7732106297398,0.000980998027694258,0.0532612951528205,"HNRNPA0"
-0.400348135798737,5.27951926907136,11.7733089515889,0.000981956108156981,0.0532612951528205,"AAMP"
-0.408726579442264,7.06110495479062,11.7665619236072,0.000983899959581277,0.0532612951528205,"OS9"
0.961531026288316,5.16373176030945,11.760552391489,0.000987383686478357,0.0532612951528205,"GEM"
-0.534585729487387,4.37586892256796,11.7597587783351,0.000990176789266748,0.0532612951528205,"CEP131"
-0.491492976973951,5.81764155553303,11.7358859294838,0.000998564243217754,0.0535001514498682,"THAP12"
-0.731299954474261,2.75614433143958,11.6860963022552,0.00101260612223111,0.0538166803509016,"H2AC21"
-1.46492672259587,4.91191455266743,11.7087780090444,0.00101385025413256,0.0538166803509016,"H19"
-0.58373612419559,4.17343265470465,11.7045052065968,0.00101638289707346,0.0538166803509016,"PJA1"
-0.339415027503196,5.21200402452172,11.6703838416211,0.00103003195832215,0.0540709949622045,"DDX39A"
-0.614274164345645,4.07137283802384,11.6748478910016,0.00103068096040734,0.0540709949622045,"SNORA38"
0.357211330674132,7.77295973074301,11.6604393941162,0.00103349074422918,0.0540709949622045,"AFF1"
-0.51566834592133,9.04326645263705,11.6528002267995,0.00103714191738644,0.0540709949622045,"RNU5B-1"
0.603237661192619,2.47066619827195,11.5936927876121,0.00106855747922036,0.0550410140858545,"RN7SL517P"
0.472199669141838,9.1871298164617,11.5847276560145,0.00107048007076415,0.0550410140858545,"MCL1"
-0.527386590602858,4.01807260627018,11.5898296811737,0.00107223478981506,0.0550410140858545,"PLK1"
-0.489168523314787,5.21376775167169,11.5795606868658,0.00107454776059328,0.0550410140858545,"KLHL7"
-0.485541707556619,2.77522268601432,11.5473253764393,0.00108530743579994,0.0550410140858545,"WRAP53"
0.797818621972755,4.72408556079636,11.5561180604384,0.00108643624255701,0.0550410140858545,"TGFB3"
-0.537211118214933,4.56911271136139,11.5526545999503,0.00108956316037853,0.0550410140858545,"PRDM11"
-0.433169853709825,4.34191761478076,11.5508409049917,0.00109096067715101,0.0550410140858545,"BCL7C"
1.03689653518989,2.67439374927037,11.5531407702116,0.00109309777599221,0.0550410140858545,"TDO2"
-0.427223422995042,5.43334637640661,11.5356138263377,0.00109635365571234,0.0550410140858545,"PELP1"
